experiment_name,family_id,family_label,prompt_id,prompt_label,prompt_text,prompt_slot,negative_prompt,seed,seed_slot,denoise,cfg,steps,sampler_name,scheduler,seconds,batch_size,comfy_prefix,local_filename,comfy_prompt_id,family_order,page_audio_path
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,916589050477114,5,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn055__slot05__seed916589050477114,descriptive__descriptive-04__dn055__slot05__seed916589050477114.flac,d3c43ad7-5cc6-48e7-8379-28ac19d08e30,0,audit/audio/descriptive__descriptive-04__dn055__slot05__seed916589050477114.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,576220339838781,6,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn055__slot06__seed576220339838781,descriptive__descriptive-04__dn055__slot06__seed576220339838781.flac,a0c406c0-1933-4c5a-a285-3a325d949643,0,audit/audio/descriptive__descriptive-04__dn055__slot06__seed576220339838781.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,398410139056662,1,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn040__slot01__seed398410139056662,descriptive__descriptive-04__dn040__slot01__seed398410139056662.flac,4c5a029c-ebd9-40bc-a533-97203e1ce18c,0,audit/audio/descriptive__descriptive-04__dn040__slot01__seed398410139056662.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,581603229148997,2,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn040__slot02__seed581603229148997,descriptive__descriptive-04__dn040__slot02__seed581603229148997.flac,29d6094a-076a-4ff9-ae63-27f773e3ed05,0,audit/audio/descriptive__descriptive-04__dn040__slot02__seed581603229148997.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,327312407480077,3,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn040__slot03__seed327312407480077,descriptive__descriptive-04__dn040__slot03__seed327312407480077.flac,3a5881b4-992a-417e-9335-ed8e3bb35eca,0,audit/audio/descriptive__descriptive-04__dn040__slot03__seed327312407480077.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,476864878317074,4,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn040__slot04__seed476864878317074,descriptive__descriptive-04__dn040__slot04__seed476864878317074.flac,75855076-44e5-4839-806d-abe9f044645b,0,audit/audio/descriptive__descriptive-04__dn040__slot04__seed476864878317074.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,916589050477114,5,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn040__slot05__seed916589050477114,descriptive__descriptive-04__dn040__slot05__seed916589050477114.flac,46fb6cc9-d6aa-4f50-bcd3-91f4f8dd79ce,0,audit/audio/descriptive__descriptive-04__dn040__slot05__seed916589050477114.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-04,"Cat purring, feline, kitty","Cat purring, feline, kitty",4,,576220339838781,6,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-04/descriptive__descriptive-04__dn040__slot06__seed576220339838781,descriptive__descriptive-04__dn040__slot06__seed576220339838781.flac,bfb73d43-5016-4f85-917b-7d80ceb47a13,0,audit/audio/descriptive__descriptive-04__dn040__slot06__seed576220339838781.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,845291948846361,1,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn100__slot01__seed845291948846361,descriptive__descriptive-05__dn100__slot01__seed845291948846361.flac,cd28abf6-bcb4-40c6-8483-ddad69177e72,0,audit/audio/descriptive__descriptive-05__dn100__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,710378140300593,2,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn100__slot02__seed710378140300593,descriptive__descriptive-05__dn100__slot02__seed710378140300593.flac,b282a7c1-d9f3-43b4-bc59-5a3bcbf30170,0,audit/audio/descriptive__descriptive-05__dn100__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,554159517989115,3,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn100__slot03__seed554159517989115,descriptive__descriptive-05__dn100__slot03__seed554159517989115.flac,e2f12021-9480-4dd5-9bb5-91e610fcfb01,0,audit/audio/descriptive__descriptive-05__dn100__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,499548161013021,4,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn100__slot04__seed499548161013021,descriptive__descriptive-05__dn100__slot04__seed499548161013021.flac,94fd3a70-80dd-471c-98c5-096bceb4bc93,0,audit/audio/descriptive__descriptive-05__dn100__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,799177406954422,5,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn100__slot05__seed799177406954422,descriptive__descriptive-05__dn100__slot05__seed799177406954422.flac,b3059be4-3d31-4356-81ef-d96c3e8520fa,0,audit/audio/descriptive__descriptive-05__dn100__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,755127694752658,6,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn100__slot06__seed755127694752658,descriptive__descriptive-05__dn100__slot06__seed755127694752658.flac,fddb02b6-a47d-4db2-90dc-ba86022dbda4,0,audit/audio/descriptive__descriptive-05__dn100__slot06__seed755127694752658.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,845291948846361,1,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn070__slot01__seed845291948846361,descriptive__descriptive-05__dn070__slot01__seed845291948846361.flac,ad85793f-bbbb-4ecd-928a-43ba06f07f47,0,audit/audio/descriptive__descriptive-05__dn070__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,710378140300593,2,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn070__slot02__seed710378140300593,descriptive__descriptive-05__dn070__slot02__seed710378140300593.flac,52025e57-0efc-4fa8-8366-355f38eb14bd,0,audit/audio/descriptive__descriptive-05__dn070__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,554159517989115,3,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn070__slot03__seed554159517989115,descriptive__descriptive-05__dn070__slot03__seed554159517989115.flac,3d002a4e-cae8-4676-ad46-5cfb3547102d,0,audit/audio/descriptive__descriptive-05__dn070__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,499548161013021,4,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn070__slot04__seed499548161013021,descriptive__descriptive-05__dn070__slot04__seed499548161013021.flac,1e4b2850-0b8c-4095-8b86-baea7b7852ac,0,audit/audio/descriptive__descriptive-05__dn070__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,799177406954422,5,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn070__slot05__seed799177406954422,descriptive__descriptive-05__dn070__slot05__seed799177406954422.flac,fdae5f2d-54a4-4fe2-b84b-6f42006394f0,0,audit/audio/descriptive__descriptive-05__dn070__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,755127694752658,6,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn070__slot06__seed755127694752658,descriptive__descriptive-05__dn070__slot06__seed755127694752658.flac,8c9a2b46-8ecf-45e3-9701-5a521b0d8634,0,audit/audio/descriptive__descriptive-05__dn070__slot06__seed755127694752658.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,845291948846361,1,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn055__slot01__seed845291948846361,descriptive__descriptive-05__dn055__slot01__seed845291948846361.flac,6cf014f8-0800-4a94-9f5b-88abd662d632,0,audit/audio/descriptive__descriptive-05__dn055__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,710378140300593,2,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn055__slot02__seed710378140300593,descriptive__descriptive-05__dn055__slot02__seed710378140300593.flac,cbc1917c-c331-45f0-ac5c-67968ea3f13f,0,audit/audio/descriptive__descriptive-05__dn055__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,554159517989115,3,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn055__slot03__seed554159517989115,descriptive__descriptive-05__dn055__slot03__seed554159517989115.flac,4a9c15cd-bbe0-4ecd-85df-80fca850b082,0,audit/audio/descriptive__descriptive-05__dn055__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,499548161013021,4,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn055__slot04__seed499548161013021,descriptive__descriptive-05__dn055__slot04__seed499548161013021.flac,7a967581-4684-430b-ba0d-e2ec976ccbd1,0,audit/audio/descriptive__descriptive-05__dn055__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,799177406954422,5,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn055__slot05__seed799177406954422,descriptive__descriptive-05__dn055__slot05__seed799177406954422.flac,b958b16f-245a-4e5d-b42a-ab83fe39195b,0,audit/audio/descriptive__descriptive-05__dn055__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,755127694752658,6,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn055__slot06__seed755127694752658,descriptive__descriptive-05__dn055__slot06__seed755127694752658.flac,98bbe593-f0f3-4fab-9549-a2e2d2246caa,0,audit/audio/descriptive__descriptive-05__dn055__slot06__seed755127694752658.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,845291948846361,1,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn040__slot01__seed845291948846361,descriptive__descriptive-05__dn040__slot01__seed845291948846361.flac,ec30d5a0-8630-44dd-ab41-e9595404d51a,0,audit/audio/descriptive__descriptive-05__dn040__slot01__seed845291948846361.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,710378140300593,2,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn040__slot02__seed710378140300593,descriptive__descriptive-05__dn040__slot02__seed710378140300593.flac,bfaa6f11-c0cb-4942-b954-ed0257138c15,0,audit/audio/descriptive__descriptive-05__dn040__slot02__seed710378140300593.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,554159517989115,3,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn040__slot03__seed554159517989115,descriptive__descriptive-05__dn040__slot03__seed554159517989115.flac,2a940672-aa39-451f-b739-d6e4bd2d052e,0,audit/audio/descriptive__descriptive-05__dn040__slot03__seed554159517989115.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,499548161013021,4,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn040__slot04__seed499548161013021,descriptive__descriptive-05__dn040__slot04__seed499548161013021.flac,7a60eb0b-35b7-4f26-814f-d25830d38e89,0,audit/audio/descriptive__descriptive-05__dn040__slot04__seed499548161013021.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,799177406954422,5,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn040__slot05__seed799177406954422,descriptive__descriptive-05__dn040__slot05__seed799177406954422.flac,a219e79c-6805-48f8-a79e-65d9a341b00e,0,audit/audio/descriptive__descriptive-05__dn040__slot05__seed799177406954422.mp3
prompt-denoise-audit-expanded,descriptive,Descriptive,descriptive-05,"Jazz piano chords, loop","Jazz piano chords, loop",5,,755127694752658,6,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/descriptive/descriptive-05/descriptive__descriptive-05__dn040__slot06__seed755127694752658,descriptive__descriptive-05__dn040__slot06__seed755127694752658.flac,c7a240c2-abd8-4e8b-badc-ce8286dda87c,0,audit/audio/descriptive__descriptive-05__dn040__slot06__seed755127694752658.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,936466550673771,1,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn100__slot01__seed936466550673771,abstract__abstract-01__dn100__slot01__seed936466550673771.flac,edd9a004-4b59-43b7-a8c8-1af141c54e5f,1,audit/audio/abstract__abstract-01__dn100__slot01__seed936466550673771.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,937150080021621,2,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn100__slot02__seed937150080021621,abstract__abstract-01__dn100__slot02__seed937150080021621.flac,14dacbcf-3ce4-4aeb-adc4-44e068ebee82,1,audit/audio/abstract__abstract-01__dn100__slot02__seed937150080021621.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,713301688808005,3,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn100__slot03__seed713301688808005,abstract__abstract-01__dn100__slot03__seed713301688808005.flac,a8f2a017-050a-4cca-80b0-cd942f70fae6,1,audit/audio/abstract__abstract-01__dn100__slot03__seed713301688808005.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,417441241092408,4,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn100__slot04__seed417441241092408,abstract__abstract-01__dn100__slot04__seed417441241092408.flac,2919e70f-db48-4e98-be31-af2401b20fc5,1,audit/audio/abstract__abstract-01__dn100__slot04__seed417441241092408.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,660458076140203,5,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn100__slot05__seed660458076140203,abstract__abstract-01__dn100__slot05__seed660458076140203.flac,170fc4a9-6a6a-4ac0-b38e-81d2c71d71bf,1,audit/audio/abstract__abstract-01__dn100__slot05__seed660458076140203.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,873534913822354,6,1.0,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn100__slot06__seed873534913822354,abstract__abstract-01__dn100__slot06__seed873534913822354.flac,a0e3300a-12be-4da4-93d9-a960a08283f6,1,audit/audio/abstract__abstract-01__dn100__slot06__seed873534913822354.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,936466550673771,1,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn070__slot01__seed936466550673771,abstract__abstract-01__dn070__slot01__seed936466550673771.flac,8c126bb6-5c70-4e46-9486-429a7bd0261c,1,audit/audio/abstract__abstract-01__dn070__slot01__seed936466550673771.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,937150080021621,2,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn070__slot02__seed937150080021621,abstract__abstract-01__dn070__slot02__seed937150080021621.flac,42b08e83-0b17-4366-a6b9-3c002a4db099,1,audit/audio/abstract__abstract-01__dn070__slot02__seed937150080021621.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,713301688808005,3,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn070__slot03__seed713301688808005,abstract__abstract-01__dn070__slot03__seed713301688808005.flac,67f117ed-7382-44a5-97c6-f37fdc276d85,1,audit/audio/abstract__abstract-01__dn070__slot03__seed713301688808005.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,417441241092408,4,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn070__slot04__seed417441241092408,abstract__abstract-01__dn070__slot04__seed417441241092408.flac,0f2a2362-bca6-4961-9753-724b4413477a,1,audit/audio/abstract__abstract-01__dn070__slot04__seed417441241092408.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,660458076140203,5,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn070__slot05__seed660458076140203,abstract__abstract-01__dn070__slot05__seed660458076140203.flac,65de82d9-428e-4b5a-a8f0-401fb5570fdf,1,audit/audio/abstract__abstract-01__dn070__slot05__seed660458076140203.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,873534913822354,6,0.7,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn070__slot06__seed873534913822354,abstract__abstract-01__dn070__slot06__seed873534913822354.flac,1491f1bd-e47e-4ec3-a05d-b2abdfedef62,1,audit/audio/abstract__abstract-01__dn070__slot06__seed873534913822354.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,936466550673771,1,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn055__slot01__seed936466550673771,abstract__abstract-01__dn055__slot01__seed936466550673771.flac,1d7176cb-879c-44d9-b169-504289b40182,1,audit/audio/abstract__abstract-01__dn055__slot01__seed936466550673771.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,937150080021621,2,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn055__slot02__seed937150080021621,abstract__abstract-01__dn055__slot02__seed937150080021621.flac,17436924-36b5-4a03-9e19-e21b6a94f752,1,audit/audio/abstract__abstract-01__dn055__slot02__seed937150080021621.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,713301688808005,3,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn055__slot03__seed713301688808005,abstract__abstract-01__dn055__slot03__seed713301688808005.flac,3934b183-67f4-4897-80bd-dca5cfde8f6b,1,audit/audio/abstract__abstract-01__dn055__slot03__seed713301688808005.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,417441241092408,4,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn055__slot04__seed417441241092408,abstract__abstract-01__dn055__slot04__seed417441241092408.flac,d197b7b9-7a80-4326-997d-4c65483c7c92,1,audit/audio/abstract__abstract-01__dn055__slot04__seed417441241092408.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,660458076140203,5,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn055__slot05__seed660458076140203,abstract__abstract-01__dn055__slot05__seed660458076140203.flac,eb2aec19-fee0-49ff-976b-f39ddb99cf00,1,audit/audio/abstract__abstract-01__dn055__slot05__seed660458076140203.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,873534913822354,6,0.55,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn055__slot06__seed873534913822354,abstract__abstract-01__dn055__slot06__seed873534913822354.flac,6f43934a-7a5e-403b-b957-54585c5f8b5e,1,audit/audio/abstract__abstract-01__dn055__slot06__seed873534913822354.mp3
prompt-denoise-audit-expanded,abstract,Abstract,abstract-01,Solar ekphrasis,Solar ekphrasis,1,,936466550673771,1,0.4,8.0,60,dpmpp_3m_sde_gpu,karras,15.0,1,audio/ComfyUI/AIMC/audits/prompt-denoise-audit-expanded/abstract/abstract-01/abstract__abstract-01__dn040__slot01__seed936466550673771,abstract__abstract-01__dn040__slot01__seed936466550673771.flac,a9438bc7-3613-4bac-a517-63fcc9c88791,1,audit/audio/abstract__abstract-01__dn040__slot01__seed936466550673771.mp3
