family_id,family_label,prompt_id,prompt_label,prompt_slot,seed,seed_slot,denoise,local_filename,pc1,pc2
abstract,Abstract,abstract-02,Cosmic infoldings,2,467779948461085,1,0.55,abstract__abstract-02__dn055__slot01__seed467779948461085.flac,0.3641735017299652,-0.15370070934295654
abstract,Abstract,abstract-02,Cosmic infoldings,2,467779948461085,1,0.4,abstract__abstract-02__dn040__slot01__seed467779948461085.flac,0.2474687546491623,0.09644007682800293
abstract,Abstract,abstract-02,Cosmic infoldings,2,758282017860344,2,1.0,abstract__abstract-02__dn100__slot02__seed758282017860344.flac,0.29277122020721436,0.15424716472625732
abstract,Abstract,abstract-02,Cosmic infoldings,2,758282017860344,2,0.7,abstract__abstract-02__dn070__slot02__seed758282017860344.flac,0.3306635916233063,-0.04638339951634407
abstract,Abstract,abstract-02,Cosmic infoldings,2,758282017860344,2,0.55,abstract__abstract-02__dn055__slot02__seed758282017860344.flac,0.3536657691001892,0.07267507165670395
abstract,Abstract,abstract-02,Cosmic infoldings,2,758282017860344,2,0.4,abstract__abstract-02__dn040__slot02__seed758282017860344.flac,0.36810994148254395,-0.1641334742307663
abstract,Abstract,abstract-02,Cosmic infoldings,2,510094380489408,3,1.0,abstract__abstract-02__dn100__slot03__seed510094380489408.flac,0.4285639524459839,-0.14116136729717255
abstract,Abstract,abstract-02,Cosmic infoldings,2,510094380489408,3,0.7,abstract__abstract-02__dn070__slot03__seed510094380489408.flac,0.2812204957008362,0.11289341002702713
abstract,Abstract,abstract-02,Cosmic infoldings,2,510094380489408,3,0.55,abstract__abstract-02__dn055__slot03__seed510094380489408.flac,0.375257670879364,0.06294725835323334
abstract,Abstract,abstract-02,Cosmic infoldings,2,510094380489408,3,0.4,abstract__abstract-02__dn040__slot03__seed510094380489408.flac,0.3946765959262848,0.0921434760093689
abstract,Abstract,abstract-02,Cosmic infoldings,2,959546376485544,4,1.0,abstract__abstract-02__dn100__slot04__seed959546376485544.flac,0.32221847772598267,0.07499019801616669
abstract,Abstract,abstract-02,Cosmic infoldings,2,959546376485544,4,0.7,abstract__abstract-02__dn070__slot04__seed959546376485544.flac,0.2079027146100998,-0.18842780590057373
abstract,Abstract,abstract-02,Cosmic infoldings,2,959546376485544,4,0.55,abstract__abstract-02__dn055__slot04__seed959546376485544.flac,0.39406418800354004,-0.23347288370132446
abstract,Abstract,abstract-02,Cosmic infoldings,2,959546376485544,4,0.4,abstract__abstract-02__dn040__slot04__seed959546376485544.flac,0.2671624720096588,-0.03827677294611931
abstract,Abstract,abstract-02,Cosmic infoldings,2,844919671624663,5,1.0,abstract__abstract-02__dn100__slot05__seed844919671624663.flac,0.28927943110466003,-0.2539927661418915
abstract,Abstract,abstract-02,Cosmic infoldings,2,844919671624663,5,0.7,abstract__abstract-02__dn070__slot05__seed844919671624663.flac,0.12178438901901245,0.012081927619874477
abstract,Abstract,abstract-02,Cosmic infoldings,2,844919671624663,5,0.55,abstract__abstract-02__dn055__slot05__seed844919671624663.flac,0.3789137899875641,-0.09811820089817047
abstract,Abstract,abstract-02,Cosmic infoldings,2,844919671624663,5,0.4,abstract__abstract-02__dn040__slot05__seed844919671624663.flac,0.21633800864219666,-0.2748018801212311
abstract,Abstract,abstract-02,Cosmic infoldings,2,754560758249331,6,1.0,abstract__abstract-02__dn100__slot06__seed754560758249331.flac,0.3114086985588074,0.15446697175502777
abstract,Abstract,abstract-02,Cosmic infoldings,2,754560758249331,6,0.7,abstract__abstract-02__dn070__slot06__seed754560758249331.flac,0.3585600256919861,-0.21264544129371643
abstract,Abstract,abstract-02,Cosmic infoldings,2,754560758249331,6,0.55,abstract__abstract-02__dn055__slot06__seed754560758249331.flac,0.25867557525634766,-0.3007282018661499
abstract,Abstract,abstract-02,Cosmic infoldings,2,754560758249331,6,0.4,abstract__abstract-02__dn040__slot06__seed754560758249331.flac,0.3433164358139038,-0.2142714560031891
abstract,Abstract,abstract-03,Colliding blackholes,3,549384717397659,1,1.0,abstract__abstract-03__dn100__slot01__seed549384717397659.flac,0.3181089460849762,-0.024717247113585472
abstract,Abstract,abstract-03,Colliding blackholes,3,549384717397659,1,0.7,abstract__abstract-03__dn070__slot01__seed549384717397659.flac,0.1523430347442627,-0.0401277132332325
abstract,Abstract,abstract-03,Colliding blackholes,3,549384717397659,1,0.55,abstract__abstract-03__dn055__slot01__seed549384717397659.flac,-0.056798454374074936,-0.3043844699859619
abstract,Abstract,abstract-03,Colliding blackholes,3,549384717397659,1,0.4,abstract__abstract-03__dn040__slot01__seed549384717397659.flac,0.14357683062553406,-0.08597159385681152
abstract,Abstract,abstract-03,Colliding blackholes,3,104602413208802,2,1.0,abstract__abstract-03__dn100__slot02__seed104602413208802.flac,0.1490137279033661,-0.2141302078962326
abstract,Abstract,abstract-03,Colliding blackholes,3,104602413208802,2,0.7,abstract__abstract-03__dn070__slot02__seed104602413208802.flac,-0.023155465722084045,0.3566094636917114
abstract,Abstract,abstract-03,Colliding blackholes,3,104602413208802,2,0.55,abstract__abstract-03__dn055__slot02__seed104602413208802.flac,0.12990710139274597,-0.2402224987745285
abstract,Abstract,abstract-03,Colliding blackholes,3,104602413208802,2,0.4,abstract__abstract-03__dn040__slot02__seed104602413208802.flac,0.32350704073905945,-0.08444046229124069
abstract,Abstract,abstract-03,Colliding blackholes,3,247385422446336,3,1.0,abstract__abstract-03__dn100__slot03__seed247385422446336.flac,0.15772651135921478,-0.1272159367799759
abstract,Abstract,abstract-03,Colliding blackholes,3,247385422446336,3,0.7,abstract__abstract-03__dn070__slot03__seed247385422446336.flac,0.14000587165355682,-0.11295808106660843
abstract,Abstract,abstract-03,Colliding blackholes,3,247385422446336,3,0.55,abstract__abstract-03__dn055__slot03__seed247385422446336.flac,0.08244410902261734,0.2558668553829193
abstract,Abstract,abstract-03,Colliding blackholes,3,247385422446336,3,0.4,abstract__abstract-03__dn040__slot03__seed247385422446336.flac,-0.003731644945219159,0.28929004073143005
abstract,Abstract,abstract-03,Colliding blackholes,3,226397792656353,4,1.0,abstract__abstract-03__dn100__slot04__seed226397792656353.flac,0.3008144199848175,-0.03267185389995575
abstract,Abstract,abstract-03,Colliding blackholes,3,226397792656353,4,0.7,abstract__abstract-03__dn070__slot04__seed226397792656353.flac,0.2571932375431061,0.16614995896816254
abstract,Abstract,abstract-03,Colliding blackholes,3,226397792656353,4,0.55,abstract__abstract-03__dn055__slot04__seed226397792656353.flac,0.004234159365296364,-0.29071733355522156
abstract,Abstract,abstract-03,Colliding blackholes,3,226397792656353,4,0.4,abstract__abstract-03__dn040__slot04__seed226397792656353.flac,0.20825041830539703,-0.10574917495250702
abstract,Abstract,abstract-03,Colliding blackholes,3,995575270598493,5,1.0,abstract__abstract-03__dn100__slot05__seed995575270598493.flac,0.14991989731788635,-0.2707398533821106
abstract,Abstract,abstract-03,Colliding blackholes,3,995575270598493,5,0.7,abstract__abstract-03__dn070__slot05__seed995575270598493.flac,0.3128625452518463,-0.15123799443244934
abstract,Abstract,abstract-03,Colliding blackholes,3,995575270598493,5,0.55,abstract__abstract-03__dn055__slot05__seed995575270598493.flac,0.24893634021282196,0.08354053646326065
abstract,Abstract,abstract-03,Colliding blackholes,3,995575270598493,5,0.4,abstract__abstract-03__dn040__slot05__seed995575270598493.flac,0.25108012557029724,0.06968290358781815
abstract,Abstract,abstract-03,Colliding blackholes,3,526088629548919,6,1.0,abstract__abstract-03__dn100__slot06__seed526088629548919.flac,0.3332449197769165,0.0755557268857956
abstract,Abstract,abstract-03,Colliding blackholes,3,526088629548919,6,0.7,abstract__abstract-03__dn070__slot06__seed526088629548919.flac,0.07176247984170914,0.09544507414102554
abstract,Abstract,abstract-03,Colliding blackholes,3,526088629548919,6,0.55,abstract__abstract-03__dn055__slot06__seed526088629548919.flac,0.24044039845466614,0.057230107486248016
abstract,Abstract,abstract-03,Colliding blackholes,3,526088629548919,6,0.4,abstract__abstract-03__dn040__slot06__seed526088629548919.flac,0.18639639019966125,0.030934074893593788
abstract,Abstract,abstract-04,Fragile entropic structure,4,398410139056662,1,1.0,abstract__abstract-04__dn100__slot01__seed398410139056662.flac,-0.09270089864730835,0.004351870622485876
abstract,Abstract,abstract-04,Fragile entropic structure,4,398410139056662,1,0.7,abstract__abstract-04__dn070__slot01__seed398410139056662.flac,0.07530384510755539,-0.3381948471069336
abstract,Abstract,abstract-04,Fragile entropic structure,4,398410139056662,1,0.55,abstract__abstract-04__dn055__slot01__seed398410139056662.flac,-0.24766406416893005,-0.057990364730358124
abstract,Abstract,abstract-04,Fragile entropic structure,4,398410139056662,1,0.4,abstract__abstract-04__dn040__slot01__seed398410139056662.flac,0.044513117522001266,-0.44529128074645996
abstract,Abstract,abstract-04,Fragile entropic structure,4,581603229148997,2,1.0,abstract__abstract-04__dn100__slot02__seed581603229148997.flac,0.30554986000061035,-0.10912811756134033
abstract,Abstract,abstract-04,Fragile entropic structure,4,581603229148997,2,0.7,abstract__abstract-04__dn070__slot02__seed581603229148997.flac,0.03451036661863327,-0.17228981852531433
abstract,Abstract,abstract-04,Fragile entropic structure,4,581603229148997,2,0.55,abstract__abstract-04__dn055__slot02__seed581603229148997.flac,0.11933385580778122,-0.2072112262248993
abstract,Abstract,abstract-04,Fragile entropic structure,4,581603229148997,2,0.4,abstract__abstract-04__dn040__slot02__seed581603229148997.flac,0.0257604718208313,0.2382098287343979
abstract,Abstract,abstract-04,Fragile entropic structure,4,327312407480077,3,1.0,abstract__abstract-04__dn100__slot03__seed327312407480077.flac,0.08592523634433746,-0.12723596394062042
abstract,Abstract,abstract-04,Fragile entropic structure,4,327312407480077,3,0.7,abstract__abstract-04__dn070__slot03__seed327312407480077.flac,0.2108326405286789,-0.07936941087245941
abstract,Abstract,abstract-04,Fragile entropic structure,4,327312407480077,3,0.55,abstract__abstract-04__dn055__slot03__seed327312407480077.flac,0.13474225997924805,-0.161368727684021
abstract,Abstract,abstract-04,Fragile entropic structure,4,327312407480077,3,0.4,abstract__abstract-04__dn040__slot03__seed327312407480077.flac,0.18258021771907806,0.21154369413852692
abstract,Abstract,abstract-04,Fragile entropic structure,4,476864878317074,4,1.0,abstract__abstract-04__dn100__slot04__seed476864878317074.flac,0.04007434844970703,0.19219878315925598
abstract,Abstract,abstract-04,Fragile entropic structure,4,476864878317074,4,0.7,abstract__abstract-04__dn070__slot04__seed476864878317074.flac,0.19140492379665375,0.001534059178084135
abstract,Abstract,abstract-04,Fragile entropic structure,4,476864878317074,4,0.55,abstract__abstract-04__dn055__slot04__seed476864878317074.flac,0.19499051570892334,0.13923975825309753
abstract,Abstract,abstract-04,Fragile entropic structure,4,476864878317074,4,0.4,abstract__abstract-04__dn040__slot04__seed476864878317074.flac,-0.1284397393465042,0.22450092434883118
abstract,Abstract,abstract-04,Fragile entropic structure,4,916589050477114,5,1.0,abstract__abstract-04__dn100__slot05__seed916589050477114.flac,0.2098674774169922,0.045776721090078354
abstract,Abstract,abstract-04,Fragile entropic structure,4,916589050477114,5,0.7,abstract__abstract-04__dn070__slot05__seed916589050477114.flac,0.17475199699401855,0.08567346632480621
abstract,Abstract,abstract-04,Fragile entropic structure,4,916589050477114,5,0.55,abstract__abstract-04__dn055__slot05__seed916589050477114.flac,0.09917741268873215,-0.055038779973983765
abstract,Abstract,abstract-04,Fragile entropic structure,4,916589050477114,5,0.4,abstract__abstract-04__dn040__slot05__seed916589050477114.flac,0.28878912329673767,-0.04000795632600784
abstract,Abstract,abstract-04,Fragile entropic structure,4,576220339838781,6,1.0,abstract__abstract-04__dn100__slot06__seed576220339838781.flac,0.21069344878196716,0.11429080367088318
abstract,Abstract,abstract-04,Fragile entropic structure,4,576220339838781,6,0.7,abstract__abstract-04__dn070__slot06__seed576220339838781.flac,0.053056780248880386,0.12369188666343689
abstract,Abstract,abstract-04,Fragile entropic structure,4,576220339838781,6,0.55,abstract__abstract-04__dn055__slot06__seed576220339838781.flac,0.12592527270317078,-0.10620315372943878
abstract,Abstract,abstract-04,Fragile entropic structure,4,576220339838781,6,0.4,abstract__abstract-04__dn040__slot06__seed576220339838781.flac,0.18478329479694366,0.3153987228870392
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,845291948846361,1,1.0,abstract__abstract-05__dn100__slot01__seed845291948846361.flac,0.2884354591369629,-0.04361771419644356
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,845291948846361,1,0.7,abstract__abstract-05__dn070__slot01__seed845291948846361.flac,0.3220100402832031,-0.03150680288672447
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,845291948846361,1,0.55,abstract__abstract-05__dn055__slot01__seed845291948846361.flac,0.3658137023448944,-0.04394031688570976
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,845291948846361,1,0.4,abstract__abstract-05__dn040__slot01__seed845291948846361.flac,0.16692855954170227,0.16505464911460876
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,710378140300593,2,1.0,abstract__abstract-05__dn100__slot02__seed710378140300593.flac,0.34409818053245544,-0.21658353507518768
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,710378140300593,2,0.7,abstract__abstract-05__dn070__slot02__seed710378140300593.flac,0.4177228510379791,-0.07809077203273773
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,710378140300593,2,0.55,abstract__abstract-05__dn055__slot02__seed710378140300593.flac,0.35392138361930847,-0.22089065611362457
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,710378140300593,2,0.4,abstract__abstract-05__dn040__slot02__seed710378140300593.flac,-0.014361846260726452,0.1305776834487915
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,554159517989115,3,1.0,abstract__abstract-05__dn100__slot03__seed554159517989115.flac,0.22557498514652252,-0.31231313943862915
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,554159517989115,3,0.7,abstract__abstract-05__dn070__slot03__seed554159517989115.flac,0.16254514455795288,-0.1619768738746643
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,554159517989115,3,0.55,abstract__abstract-05__dn055__slot03__seed554159517989115.flac,0.19320905208587646,0.09364726394414902
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,554159517989115,3,0.4,abstract__abstract-05__dn040__slot03__seed554159517989115.flac,0.21778874099254608,0.235172837972641
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,499548161013021,4,1.0,abstract__abstract-05__dn100__slot04__seed499548161013021.flac,0.27096229791641235,-0.25721225142478943
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,499548161013021,4,0.7,abstract__abstract-05__dn070__slot04__seed499548161013021.flac,0.37462034821510315,0.0571274496614933
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,499548161013021,4,0.55,abstract__abstract-05__dn055__slot04__seed499548161013021.flac,0.08832842856645584,0.018290873616933823
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,499548161013021,4,0.4,abstract__abstract-05__dn040__slot04__seed499548161013021.flac,-0.028962764889001846,0.2093580812215805
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,799177406954422,5,1.0,abstract__abstract-05__dn100__slot05__seed799177406954422.flac,0.3139289617538452,-0.031974874436855316
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,799177406954422,5,0.7,abstract__abstract-05__dn070__slot05__seed799177406954422.flac,0.07400403916835785,-0.35755017399787903
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,799177406954422,5,0.55,abstract__abstract-05__dn055__slot05__seed799177406954422.flac,0.27471408247947693,-0.3442615270614624
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,799177406954422,5,0.4,abstract__abstract-05__dn040__slot05__seed799177406954422.flac,0.14222131669521332,0.25275465846061707
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,755127694752658,6,1.0,abstract__abstract-05__dn100__slot06__seed755127694752658.flac,0.3864157497882843,-0.14276757836341858
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,755127694752658,6,0.7,abstract__abstract-05__dn070__slot06__seed755127694752658.flac,0.4384379982948303,-0.18922047317028046
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,755127694752658,6,0.55,abstract__abstract-05__dn055__slot06__seed755127694752658.flac,0.38911178708076477,0.008008284494280815
abstract,Abstract,abstract-05,Entangled bilateral transfer functions,5,755127694752658,6,0.4,abstract__abstract-05__dn040__slot06__seed755127694752658.flac,0.3664352595806122,-0.014449643902480602
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,936466550673771,1,1.0,unconditioned__unconditioned-01__dn100__slot01__seed936466550673771.flac,0.21915294229984283,-0.2439059615135193
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,936466550673771,1,0.7,unconditioned__unconditioned-01__dn070__slot01__seed936466550673771.flac,0.13227595388889313,-0.07770907133817673
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,936466550673771,1,0.55,unconditioned__unconditioned-01__dn055__slot01__seed936466550673771.flac,0.2930621802806854,0.179934561252594
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,936466550673771,1,0.4,unconditioned__unconditioned-01__dn040__slot01__seed936466550673771.flac,0.16609400510787964,0.27995601296424866
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,937150080021621,2,1.0,unconditioned__unconditioned-01__dn100__slot02__seed937150080021621.flac,0.2335744947195053,-0.10128948837518692
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,937150080021621,2,0.7,unconditioned__unconditioned-01__dn070__slot02__seed937150080021621.flac,0.2564879357814789,-0.2147965133190155
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,937150080021621,2,0.55,unconditioned__unconditioned-01__dn055__slot02__seed937150080021621.flac,0.1762535125017166,-0.29001447558403015
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,937150080021621,2,0.4,unconditioned__unconditioned-01__dn040__slot02__seed937150080021621.flac,0.10664010792970657,0.17795757949352264
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,713301688808005,3,1.0,unconditioned__unconditioned-01__dn100__slot03__seed713301688808005.flac,0.14589647948741913,-0.12350411713123322
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,713301688808005,3,0.7,unconditioned__unconditioned-01__dn070__slot03__seed713301688808005.flac,-0.006537204142659903,-0.18545328080654144
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,713301688808005,3,0.55,unconditioned__unconditioned-01__dn055__slot03__seed713301688808005.flac,0.2584673762321472,-0.2831411063671112
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,713301688808005,3,0.4,unconditioned__unconditioned-01__dn040__slot03__seed713301688808005.flac,0.36089324951171875,0.18564587831497192
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,417441241092408,4,1.0,unconditioned__unconditioned-01__dn100__slot04__seed417441241092408.flac,0.070431187748909,0.2530028522014618
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,417441241092408,4,0.7,unconditioned__unconditioned-01__dn070__slot04__seed417441241092408.flac,0.14399603009223938,0.25013652443885803
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,417441241092408,4,0.55,unconditioned__unconditioned-01__dn055__slot04__seed417441241092408.flac,0.20167659223079681,0.23512500524520874
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,417441241092408,4,0.4,unconditioned__unconditioned-01__dn040__slot04__seed417441241092408.flac,0.17857249081134796,0.26729816198349
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,660458076140203,5,1.0,unconditioned__unconditioned-01__dn100__slot05__seed660458076140203.flac,-0.021318739280104637,-0.3845716714859009
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,660458076140203,5,0.7,unconditioned__unconditioned-01__dn070__slot05__seed660458076140203.flac,0.1637742519378662,0.056520622223615646
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,660458076140203,5,0.55,unconditioned__unconditioned-01__dn055__slot05__seed660458076140203.flac,0.002650122856721282,0.31045231223106384
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,660458076140203,5,0.4,unconditioned__unconditioned-01__dn040__slot05__seed660458076140203.flac,0.1879635900259018,0.34167227149009705
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,873534913822354,6,1.0,unconditioned__unconditioned-01__dn100__slot06__seed873534913822354.flac,0.24198001623153687,-0.3509919047355652
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,873534913822354,6,0.7,unconditioned__unconditioned-01__dn070__slot06__seed873534913822354.flac,0.1598743349313736,-0.2555452287197113
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,873534913822354,6,0.55,unconditioned__unconditioned-01__dn055__slot06__seed873534913822354.flac,0.3881758749485016,0.054663144052028656
unconditioned,Unconditioned,unconditioned-01,Unconditioned slot 1,1,873534913822354,6,0.4,unconditioned__unconditioned-01__dn040__slot06__seed873534913822354.flac,0.13151590526103973,0.14370986819267273
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,467779948461085,1,1.0,unconditioned__unconditioned-02__dn100__slot01__seed467779948461085.flac,0.24866995215415955,0.07997321337461472
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,467779948461085,1,0.7,unconditioned__unconditioned-02__dn070__slot01__seed467779948461085.flac,0.26631075143814087,-0.15673266351222992
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,467779948461085,1,0.55,unconditioned__unconditioned-02__dn055__slot01__seed467779948461085.flac,0.11197391152381897,-0.26702335476875305
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,467779948461085,1,0.4,unconditioned__unconditioned-02__dn040__slot01__seed467779948461085.flac,0.03612440079450607,0.06601522117853165
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,758282017860344,2,1.0,unconditioned__unconditioned-02__dn100__slot02__seed758282017860344.flac,-0.11538214236497879,-0.3131351172924042
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,758282017860344,2,0.7,unconditioned__unconditioned-02__dn070__slot02__seed758282017860344.flac,0.09303059428930283,-0.011937353760004044
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,758282017860344,2,0.55,unconditioned__unconditioned-02__dn055__slot02__seed758282017860344.flac,0.2534639835357666,-0.043824441730976105
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,758282017860344,2,0.4,unconditioned__unconditioned-02__dn040__slot02__seed758282017860344.flac,0.1520659476518631,0.19667650759220123
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,510094380489408,3,1.0,unconditioned__unconditioned-02__dn100__slot03__seed510094380489408.flac,0.4157554805278778,-0.006758114323019981
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,510094380489408,3,0.7,unconditioned__unconditioned-02__dn070__slot03__seed510094380489408.flac,0.2221774458885193,-0.12086934596300125
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,510094380489408,3,0.55,unconditioned__unconditioned-02__dn055__slot03__seed510094380489408.flac,0.2906871736049652,-0.08892529457807541
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,510094380489408,3,0.4,unconditioned__unconditioned-02__dn040__slot03__seed510094380489408.flac,0.2126319408416748,0.2490559071302414
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,959546376485544,4,1.0,unconditioned__unconditioned-02__dn100__slot04__seed959546376485544.flac,0.2860218286514282,-0.08954735100269318
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,959546376485544,4,0.7,unconditioned__unconditioned-02__dn070__slot04__seed959546376485544.flac,0.244740828871727,-0.1419905424118042
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,959546376485544,4,0.55,unconditioned__unconditioned-02__dn055__slot04__seed959546376485544.flac,0.1959904581308365,-0.24705278873443604
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,959546376485544,4,0.4,unconditioned__unconditioned-02__dn040__slot04__seed959546376485544.flac,0.06290195137262344,0.1592952460050583
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,844919671624663,5,1.0,unconditioned__unconditioned-02__dn100__slot05__seed844919671624663.flac,0.28808465600013733,-0.32134565711021423
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,844919671624663,5,0.7,unconditioned__unconditioned-02__dn070__slot05__seed844919671624663.flac,0.10989787429571152,-0.1433243304491043
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,844919671624663,5,0.55,unconditioned__unconditioned-02__dn055__slot05__seed844919671624663.flac,0.1247328445315361,-0.11287368088960648
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,844919671624663,5,0.4,unconditioned__unconditioned-02__dn040__slot05__seed844919671624663.flac,0.1170562356710434,0.04698483273386955
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,754560758249331,6,1.0,unconditioned__unconditioned-02__dn100__slot06__seed754560758249331.flac,0.31890711188316345,-0.13268418610095978
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,754560758249331,6,0.7,unconditioned__unconditioned-02__dn070__slot06__seed754560758249331.flac,0.06054629758000374,0.022250009700655937
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,754560758249331,6,0.55,unconditioned__unconditioned-02__dn055__slot06__seed754560758249331.flac,-0.07593100517988205,-0.23337580263614655
unconditioned,Unconditioned,unconditioned-02,Unconditioned slot 2,2,754560758249331,6,0.4,unconditioned__unconditioned-02__dn040__slot06__seed754560758249331.flac,0.19004040956497192,-0.23664450645446777
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,549384717397659,1,1.0,unconditioned__unconditioned-03__dn100__slot01__seed549384717397659.flac,0.16394957900047302,-0.18959413468837738
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,549384717397659,1,0.7,unconditioned__unconditioned-03__dn070__slot01__seed549384717397659.flac,0.2220177948474884,-0.3553573489189148
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,549384717397659,1,0.55,unconditioned__unconditioned-03__dn055__slot01__seed549384717397659.flac,0.3185918927192688,0.07981317490339279
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,549384717397659,1,0.4,unconditioned__unconditioned-03__dn040__slot01__seed549384717397659.flac,0.03290800377726555,0.012875860556960106
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,104602413208802,2,1.0,unconditioned__unconditioned-03__dn100__slot02__seed104602413208802.flac,0.03805211931467056,-0.3337077498435974
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,104602413208802,2,0.7,unconditioned__unconditioned-03__dn070__slot02__seed104602413208802.flac,-0.17441613972187042,-0.2106102555990219
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,104602413208802,2,0.55,unconditioned__unconditioned-03__dn055__slot02__seed104602413208802.flac,0.18685002624988556,-0.08235714584589005
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,104602413208802,2,0.4,unconditioned__unconditioned-03__dn040__slot02__seed104602413208802.flac,0.2351459562778473,0.3069476783275604
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,247385422446336,3,1.0,unconditioned__unconditioned-03__dn100__slot03__seed247385422446336.flac,0.042450547218322754,-0.11547587811946869
unconditioned,Unconditioned,unconditioned-03,Unconditioned slot 3,3,247385422446336,3,0.7,unconditioned__unconditioned-03__dn070__slot03__seed247385422446336.flac,0.05104884132742882,-0.2755453288555145
